Time,Current (A),Current_scaled,Voltage (V),Voltage_scaled,Wattage (W),Wattage_scaled,Temperature Indoor (°C),Temperature Outdoor (°C),Set Point (°C),Alpha (°C),Alpha_scaled,Beta (°C),Beta_scaled,Supply (°C),Return (°C),Delta (°C),Delta_scaled,Cycle,Condition,Unit
2025-06-14 16:46:00,1.44,0.165137614678899,227.81,0.4610144927536232,327.44,0.1501396090945352,24.2,27.4,24,0.1999999999999993,0.3199999999999999,3.2,0.2333333333333333,19.0,24.2,5.199999999999999,0.6,COOLING,NORMAL,NON INV 0.5PK
2025-03-25 10:18:16,2.75,1.3738317757009346,211.35,0.2224637681159419,581.51,1.1666395774075575,23.9,32.0,24,-0.1000000000000014,0.2899999999999998,8.100000000000001,0.5055555555555556,20.0,23.9,3.899999999999999,0.5235294117647058,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-24 01:35:33,2.59,1.2242990654205606,217.93,0.3178260869565218,563.39,1.093010971149939,23.4,27.4,24,-0.6000000000000014,0.2399999999999998,4.0,0.2777777777777778,20.0,23.4,3.3999999999999986,0.4941176470588234,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-12 23:59:29,1.37,0.1009174311926606,232.4,0.5275362318840581,318.47,0.1143597925807739,23.9,24.5,24,-0.1000000000000014,0.2899999999999998,0.6000000000000014,0.0888888888888889,20.0,23.9,3.899999999999999,0.5235294117647058,COOLING,NORMAL,NON INV 0.5PK
2025-06-13 09:19:05,0.08,-7.866666666666671,229.92,0.4915942028985505,17.61,-7.889565217391304,22.1,27.2,24,-1.8999999999999984,0.1100000000000001,5.099999999999998,0.3388888888888888,22.1,22.1,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-16 23:55:36,1.41,0.1376146788990824,230.22,0.4959420289855072,325.05,0.1406063023534104,24.7,26.1,24,0.6999999999999993,0.3699999999999999,1.400000000000002,0.1333333333333334,19.0,24.7,5.699999999999999,0.6294117647058823,COOLING,NORMAL,NON INV 0.5PK
2025-06-15 22:02:06,1.41,0.1376146788990824,230.22,0.4959420289855072,324.34,0.1377742321499799,23.1,26.1,24,-0.8999999999999986,0.2100000000000001,3.0,0.2222222222222222,20.0,23.1,3.1000000000000014,0.4764705882352942,COOLING,NORMAL,NON INV 0.5PK
2025-06-18 04:39:37,1.39,0.1192660550458714,229.14,0.4802898550724636,318.49,0.1144395692062225,22.9,23.0,24,-1.1000000000000014,0.1899999999999998,0.1000000000000014,0.0611111111111111,20.0,22.9,2.8999999999999986,0.4647058823529411,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 05:23:12,1.22,-0.7878787878787877,220.57,0.356086956521739,269.33,-0.9363636363636364,21.3,25.4,22,-0.6999999999999993,0.23,4.099999999999998,0.2833333333333332,21.1,21.3,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-12 00:40:45,1.38,0.1100917431192659,232.94,0.5353623188405797,321.52,0.1265257279617071,21.8,24.6,24,-2.2,0.0799999999999999,2.8000000000000007,0.2111111111111111,20.0,21.8,1.8000000000000007,0.4,COOLING,NORMAL,NON INV 0.5PK
2025-03-24 02:44:12,2.6,1.2336448598130842,220.13,0.3497101449275361,571.58,1.126290125965055,23.1,27.2,24,-0.8999999999999986,0.2100000000000001,4.099999999999998,0.2833333333333332,20.0,23.1,3.1000000000000014,0.4764705882352942,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-26 00:27:47,1.26,-0.6666666666666665,217.87,0.3169565217391305,274.39,-0.8696969696969699,23.7,26.8,22,1.6999999999999993,0.4699999999999999,3.1000000000000014,0.2277777777777778,18.0,23.7,5.7,0.6294117647058823,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-26 17:12:09,1.31,-0.5151515151515148,215.94,0.2889855072463768,282.57,-0.7619235836627141,21.2,28.3,22,-0.8000000000000007,0.2199999999999999,7.100000000000001,0.45,21.0,21.2,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-27 04:23:41,1.19,-0.8787878787878787,224.11,0.4073913043478263,266.08,-0.979183135704875,20.0,24.4,22,-2.0,0.1,4.399999999999999,0.2999999999999999,19.9,20.0,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-26 23:34:38,1.25,-0.6969696969696968,212.19,0.2346376811594202,266.06,-0.9794466403162057,21.3,25.6,22,-0.6999999999999993,0.23,4.300000000000001,0.2944444444444445,21.1,21.3,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-15 09:27:36,1.41,0.1376146788990824,228.08,0.4649275362318842,321.97,0.128320702034304,22.7,27.5,24,-1.3000000000000007,0.1699999999999999,4.800000000000001,0.3222222222222222,20.0,22.7,2.7,0.4529411764705882,COOLING,NORMAL,NON INV 0.5PK
2025-06-11 11:10:08,1.48,0.201834862385321,230.76,0.5037681159420289,341.42,0.205903470283207,21.6,29.7,24,-2.3999999999999986,0.0600000000000001,8.099999999999998,0.5055555555555554,20.0,21.6,1.6000000000000014,0.3882352941176471,COOLING,NORMAL,NON INV 0.5PK
2025-06-13 07:51:19,0.08,-7.866666666666671,230.46,0.4994202898550726,18.01,-7.877971014492754,22.1,25.7,24,-1.8999999999999984,0.1100000000000001,3.599999999999998,0.2555555555555554,22.1,22.1,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-24 03:01:23,2.6,1.2336448598130842,219.15,0.3355072463768117,570.43,1.1216172287687929,23.1,27.3,24,-0.8999999999999986,0.2100000000000001,4.199999999999999,0.2888888888888888,20.0,23.1,3.1000000000000014,0.4764705882352942,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-11 19:27:13,1.42,0.146788990825688,229.41,0.4842028985507245,326.35,0.1457917830075788,23.9,25.7,24,-0.1000000000000014,0.2899999999999998,1.8000000000000007,0.1555555555555555,20.0,23.9,3.899999999999999,0.5235294117647058,COOLING,NORMAL,NON INV 0.5PK
2025-06-14 09:21:15,1.4,0.1284403669724769,230.86,0.5052173913043481,324.13,0.1369365775827682,26.9,28.3,24,2.8999999999999986,0.5899999999999999,1.400000000000002,0.1333333333333334,19.0,26.9,7.899999999999999,0.7588235294117647,COOLING,NORMAL,NON INV 0.5PK
2025-06-14 13:07:28,0.08,-7.866666666666671,231.0,0.5072463768115942,18.25,-7.871014492753623,22.3,31.9,24,-1.6999999999999993,0.13,9.599999999999998,0.5888888888888888,22.3,22.3,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-18 02:15:01,1.36,0.0917431192660551,232.68,0.5315942028985509,315.48,0.1024331870761867,23.0,23.3,24,-1.0,0.2,0.3000000000000007,0.0722222222222222,20.0,23.0,3.0,0.4705882352941176,COOLING,NORMAL,NON INV 0.5PK
2025-06-13 07:44:15,0.08,-7.866666666666671,230.46,0.4994202898550726,18.16,-7.873623188405798,21.7,25.3,24,-2.3000000000000007,0.0699999999999999,3.6000000000000014,0.2555555555555556,21.7,21.7,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-15 07:13:17,0.08,-7.866666666666671,231.55,0.515217391304348,18.2,-7.872463768115943,22.6,26.2,24,-1.3999999999999986,0.1600000000000001,3.599999999999998,0.2555555555555554,22.6,22.6,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-11 02:02:41,1.41,0.1376146788990824,233.23,0.5395652173913043,328.24,0.153330674112485,22.8,24.7,24,-1.1999999999999993,0.18,1.8999999999999984,0.161111111111111,20.0,22.8,2.8000000000000007,0.4588235294117647,COOLING,NORMAL,NON INV 0.5PK
2025-03-27 16:37:02,1.3,-0.5454545454545452,214.99,0.2752173913043479,279.92,-0.7968379446640314,20.4,28.3,22,-1.6000000000000014,0.1399999999999998,7.900000000000002,0.4944444444444446,20.2,20.4,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-14 02:41:35,1.39,0.1192660550458714,229.68,0.4881159420289856,319.44,0.1182289589150378,23.1,24.7,24,-0.8999999999999986,0.2100000000000001,1.599999999999998,0.1444444444444443,20.0,23.1,3.1000000000000014,0.4764705882352942,COOLING,NORMAL,NON INV 0.5PK
2025-06-11 07:16:00,0.08,-7.866666666666671,230.46,0.4994202898550726,17.82,-7.883478260869566,21.5,24.8,24,-2.5,0.05,3.3000000000000007,0.2388888888888889,21.5,21.5,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-13 08:51:51,1.41,0.1376146788990824,227.08,0.4504347826086958,321.2,0.1252493019545272,23.0,26.5,24,-1.0,0.2,3.5,0.25,20.0,23.0,3.0,0.4705882352941176,COOLING,NORMAL,NON INV 0.5PK
2025-03-25 21:26:20,2.58,1.2149532710280373,213.39,0.2520289855072462,550.72,1.0415278342137344,23.3,28.1,24,-0.6999999999999993,0.23,4.800000000000001,0.3222222222222222,20.0,23.3,3.3000000000000007,0.4882352941176471,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-27 19:35:24,1.28,-0.6060606060606057,216.9,0.3028985507246378,278.59,-0.8143610013175233,20.2,27.9,22,-1.8000000000000007,0.1199999999999999,7.699999999999999,0.4833333333333333,20.1,20.2,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-04 16:41:51,0.08,-7.866666666666671,234.05,0.551449275362319,18.42,-7.866086956521739,22.1,26.9,24,-1.8999999999999984,0.1100000000000001,4.799999999999997,0.3222222222222221,22.1,22.1,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-24 08:50:40,2.62,1.2523364485981308,215.53,0.2830434782608695,565.52,1.1016659894351888,23.3,28.0,24,-0.6999999999999993,0.23,4.699999999999999,0.3166666666666666,20.0,23.3,3.3000000000000007,0.4882352941176471,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-05 06:09:32,1.4,0.1284403669724769,231.56,0.5153623188405797,324.45,0.138213003589948,21.9,24.3,24,-2.1000000000000014,0.0899999999999998,2.400000000000002,0.188888888888889,20.0,21.9,1.8999999999999984,0.4058823529411763,COOLING,NORMAL,NON INV 0.5PK
2025-03-27 11:29:43,1.36,-0.3636363636363632,219.09,0.3346376811594203,297.02,-0.5715415019762846,20.8,31.8,22,-1.1999999999999993,0.18,11.0,0.6666666666666666,20.7,20.8,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-26 14:17:38,1.31,-0.5151515151515148,212.65,0.241304347826087,279.53,-0.8019762845849805,21.6,29.2,22,-0.3999999999999986,0.2600000000000001,7.599999999999998,0.4777777777777776,21.4,21.6,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-11 05:37:05,1.4,0.1284403669724769,230.76,0.5037681159420289,323.08,0.1327483047467091,22.1,23.9,24,-1.8999999999999984,0.1100000000000001,1.7999999999999972,0.1555555555555554,20.0,22.1,2.1000000000000014,0.4176470588235295,COOLING,NORMAL,NON INV 0.5PK
2025-06-15 08:35:05,0.08,-7.866666666666671,231.28,0.511304347826087,18.18,-7.87304347826087,22.5,26.6,24,-1.5,0.15,4.100000000000001,0.2833333333333334,22.5,22.5,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-27 21:38:25,1.27,-0.6363636363636361,215.23,0.2786956521739129,274.27,-0.871277997364954,20.0,27.1,22,-2.0,0.1,7.100000000000001,0.45,19.9,20.0,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-11 04:40:36,1.38,0.1100917431192659,231.58,0.5156521739130436,318.93,0.1161946549660949,24.4,24.1,24,0.3999999999999986,0.3399999999999998,-0.2999999999999971,0.038888888888889,19.0,24.4,5.399999999999999,0.6117647058823529,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 21:59:48,1.27,-0.6363636363636361,214.28,0.2649275362318841,272.42,-0.8956521739130432,22.6,26.6,22,0.6000000000000014,0.3600000000000001,4.0,0.2777777777777778,21.5,22.6,1.1,0.3588235294117647,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-26 23:28:35,1.23,-0.7575757575757573,214.47,0.2676811594202898,263.69,-1.0106719367588932,21.4,25.6,22,-0.6000000000000014,0.2399999999999998,4.200000000000003,0.288888888888889,21.2,21.4,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-10 23:12:11,1.37,0.1009174311926606,229.95,0.4920289855072462,315.57,0.1027921818907059,24.0,24.8,24,0.0,0.3,0.8000000000000007,0.1,19.0,24.0,5.0,0.5882352941176471,COOLING,NORMAL,NON INV 0.5PK
2025-06-14 20:34:12,1.37,0.1009174311926606,228.34,0.468695652173913,312.64,0.091104906262465,25.4,25.3,24,1.3999999999999986,0.4399999999999998,-0.0999999999999978,0.0500000000000001,19.0,25.4,6.399999999999999,0.6705882352941176,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 01:22:13,1.24,-0.7272727272727271,217.38,0.309855072463768,270.24,-0.9243741765480896,22.7,26.2,22,0.6999999999999993,0.3699999999999999,3.5,0.25,21.5,22.7,1.2,0.3647058823529412,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-25 08:27:17,2.56,1.1962616822429906,217.69,0.3143478260869565,556.73,1.0659488013002845,23.7,27.9,24,-0.3000000000000007,0.2699999999999999,4.199999999999999,0.2888888888888888,20.0,23.7,3.6999999999999993,0.5117647058823529,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-11 19:28:13,1.42,0.146788990825688,229.14,0.4802898550724636,325.18,0.1411248504188272,23.9,25.7,24,-0.1000000000000014,0.2899999999999998,1.8000000000000007,0.1555555555555555,20.0,23.9,3.899999999999999,0.5235294117647058,COOLING,NORMAL,NON INV 0.5PK
2025-06-17 09:56:15,0.07,-7.933333333333338,230.19,0.4955072463768115,17.19,-7.901739130434783,21.6,28.3,24,-2.3999999999999986,0.0600000000000001,6.699999999999999,0.4277777777777777,21.6,21.6,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-13 16:46:02,1.45,0.1743119266055045,229.14,0.4802898550724636,332.9,0.1719186278420421,22.7,27.0,24,-1.3000000000000007,0.1699999999999999,4.300000000000001,0.2944444444444445,20.0,22.7,2.7,0.4529411764705882,COOLING,NORMAL,NON INV 0.5PK
2025-03-25 05:59:56,2.39,1.0373831775700937,219.64,0.3426086956521737,525.28,0.939289988033506,23.9,24.8,24,-0.1000000000000014,0.2899999999999998,0.9000000000000021,0.1055555555555556,20.0,23.9,3.899999999999999,0.5235294117647058,COOLING,NORMAL,NON INV 0.5PK
2025-06-11 19:57:29,1.41,0.1376146788990824,230.22,0.4959420289855072,325.53,0.1425209413641801,23.4,25.9,24,-0.6000000000000014,0.2399999999999998,2.5,0.1944444444444444,20.0,23.4,3.3999999999999986,0.4941176470588234,COOLING,NORMAL,NON INV 0.5PK
2025-06-15 09:07:25,0.08,-7.866666666666671,231.0,0.5072463768115942,18.18,-7.87304347826087,21.6,27.0,24,-2.3999999999999986,0.0600000000000001,5.399999999999999,0.3555555555555554,21.6,21.6,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-26 16:19:44,1.28,-0.6060606060606057,216.42,0.2959420289855071,278.07,-0.8212121212121213,21.3,27.8,22,-0.6999999999999993,0.23,6.5,0.4166666666666667,21.1,21.3,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-13 15:01:59,1.48,0.201834862385321,229.14,0.4802898550724636,338.73,0.195173514160351,22.7,28.8,24,-1.3000000000000007,0.1699999999999999,6.100000000000001,0.3944444444444445,20.0,22.7,2.7,0.4529411764705882,COOLING,NORMAL,NON INV 0.5PK
2025-06-17 13:44:53,1.51,0.2293577981651376,224.42,0.4118840579710143,339.0,0.196250498603909,22.0,31.7,24,-2.0,0.1,9.7,0.5944444444444444,20.0,22.0,2.0,0.4117647058823529,COOLING,NORMAL,NON INV 0.5PK
2025-06-05 09:01:08,1.39,0.1192660550458714,228.77,0.4749275362318842,319.07,0.116753091344236,22.6,27.1,24,-1.3999999999999986,0.1600000000000001,4.5,0.3055555555555556,20.0,22.6,2.6000000000000014,0.4470588235294118,COOLING,NORMAL,NON INV 0.5PK
2025-06-11 23:31:47,0.08,-7.866666666666671,231.0,0.5072463768115942,18.69,-7.858260869565218,22.2,25.3,24,-1.8000000000000007,0.1199999999999999,3.1000000000000014,0.2277777777777778,22.2,22.2,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-11 11:06:06,1.47,0.1926605504587155,230.22,0.4959420289855072,339.54,0.1984044674910251,21.9,29.4,24,-2.1000000000000014,0.0899999999999998,7.5,0.4722222222222222,20.0,21.9,1.8999999999999984,0.4058823529411763,COOLING,NORMAL,NON INV 0.5PK
2025-03-24 02:28:03,2.66,1.2897196261682244,220.63,0.3569565217391304,586.35,1.1863063795205202,23.2,27.1,24,-0.8000000000000007,0.2199999999999999,3.900000000000002,0.2722222222222223,20.0,23.2,3.2,0.4823529411764705,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-25 05:43:48,0.06,-8.000000000000004,219.58,0.3417391304347827,13.0,-8.023188405797102,23.9,24.9,24,-0.1000000000000014,0.2899999999999998,1.0,0.1111111111111111,23.9,23.9,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-25 04:58:24,0.06,-8.000000000000004,217.38,0.309855072463768,13.15,-8.018840579710144,23.9,25.2,24,-0.1000000000000014,0.2899999999999998,1.3000000000000007,0.1277777777777778,23.9,23.9,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-04 18:31:54,1.39,0.1192660550458714,231.85,0.5195652173913042,321.52,0.1265257279617071,22.8,26.5,24,-1.1999999999999993,0.18,3.6999999999999993,0.261111111111111,20.0,22.8,2.8000000000000007,0.4588235294117647,COOLING,NORMAL,NON INV 0.5PK
2025-06-16 11:47:01,1.5,0.2201834862385321,229.41,0.4842028985507245,345.21,0.2210211408057438,22.4,30.2,24,-1.6000000000000014,0.1399999999999998,7.800000000000001,0.4888888888888889,20.0,22.4,2.3999999999999986,0.4352941176470587,COOLING,NORMAL,NON INV 0.5PK
2025-06-14 17:06:13,1.43,0.1559633027522935,228.34,0.468695652173913,327.08,0.1487036298364578,24.0,26.7,24,0.0,0.3,2.7,0.2055555555555555,19.0,24.0,5.0,0.5882352941176471,COOLING,NORMAL,NON INV 0.5PK
2025-06-13 15:07:03,1.48,0.201834862385321,229.95,0.4920289855072462,339.22,0.1971280414838453,22.7,28.6,24,-1.3000000000000007,0.1699999999999999,5.900000000000002,0.3833333333333334,20.0,22.7,2.7,0.4529411764705882,COOLING,NORMAL,NON INV 0.5PK
2025-06-11 23:21:42,0.08,-7.866666666666671,231.55,0.515217391304348,17.83,-7.883188405797102,21.4,25.2,24,-2.6000000000000014,0.0399999999999998,3.8000000000000007,0.2666666666666667,21.4,21.4,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-17 14:11:09,0.08,-7.866666666666671,226.96,0.4486956521739131,17.79,-7.884347826086957,21.9,30.5,24,-2.1000000000000014,0.0899999999999998,8.600000000000001,0.5333333333333334,21.9,21.9,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-18 05:30:12,1.38,0.1100917431192659,227.02,0.4495652173913045,313.67,0.0952134024730754,22.4,23.2,24,-1.6000000000000014,0.1399999999999998,0.8000000000000007,0.1,20.0,22.4,2.3999999999999986,0.4352941176470587,COOLING,NORMAL,NON INV 0.5PK
2025-06-14 16:09:38,1.46,0.18348623853211,229.41,0.4842028985507245,335.89,0.1838452333466293,25.5,28.9,24,1.5,0.45,3.3999999999999986,0.2444444444444443,19.0,25.5,6.5,0.6764705882352942,COOLING,NORMAL,NON INV 0.5PK
2025-06-18 01:32:34,1.35,0.0825688073394496,230.76,0.5037681159420289,312.53,0.0906661348224968,22.6,23.5,24,-1.3999999999999986,0.1600000000000001,0.8999999999999986,0.1055555555555554,20.0,22.6,2.6000000000000014,0.4470588235294118,COOLING,NORMAL,NON INV 0.5PK
2025-06-14 02:39:34,1.39,0.1192660550458714,229.68,0.4881159420289856,318.74,0.1154367770243318,23.1,24.6,24,-0.8999999999999986,0.2100000000000001,1.5,0.1388888888888889,20.0,23.1,3.1000000000000014,0.4764705882352942,COOLING,NORMAL,NON INV 0.5PK
2025-06-15 03:30:06,0.08,-7.866666666666671,232.93,0.535217391304348,17.54,-7.891594202898551,21.9,23.8,24,-2.1000000000000014,0.0899999999999998,1.900000000000002,0.1611111111111112,21.9,21.9,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-25 20:41:57,2.61,1.2429906542056073,212.96,0.2457971014492754,556.46,1.0648516863063795,24.1,28.5,24,0.1000000000000014,0.3100000000000001,4.399999999999999,0.2999999999999999,19.0,24.1,5.100000000000001,0.5941176470588236,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-11 20:03:32,1.42,0.146788990825688,230.22,0.4959420289855072,327.27,0.1494615077782208,23.3,25.8,24,-0.6999999999999993,0.23,2.5,0.1944444444444444,20.0,23.3,3.3000000000000007,0.4882352941176471,COOLING,NORMAL,NON INV 0.5PK
2025-03-24 20:11:55,2.64,1.2710280373831775,214.82,0.2727536231884057,567.81,1.1109711499390489,23.5,28.2,24,-0.5,0.25,4.699999999999999,0.3166666666666666,20.0,23.5,3.5,0.5,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-14 12:40:12,1.53,0.2477064220183486,231.31,0.5117391304347827,353.14,0.2526525727961706,21.6,31.5,24,-2.3999999999999986,0.0600000000000001,9.9,0.6055555555555556,20.0,21.6,1.6000000000000014,0.3882352941176471,COOLING,NORMAL,NON INV 0.5PK
2025-06-15 05:10:01,0.08,-7.866666666666671,229.92,0.4915942028985505,18.25,-7.871014492753623,22.1,23.5,24,-1.8999999999999984,0.1100000000000001,1.3999999999999986,0.1333333333333332,22.1,22.1,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-24 20:32:09,2.64,1.2710280373831775,216.96,0.3037681159420291,572.89,1.1316131653799268,23.3,28.0,24,-0.6999999999999993,0.23,4.699999999999999,0.3166666666666666,20.0,23.3,3.3000000000000007,0.4882352941176471,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-11 03:03:35,1.39,0.1192660550458714,233.69,0.546231884057971,323.82,0.1357000398883126,22.6,24.6,24,-1.3999999999999986,0.1600000000000001,2.0,0.1666666666666666,20.0,22.6,2.6000000000000014,0.4470588235294118,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 19:22:15,1.27,-0.6363636363636361,219.78,0.3446376811594203,278.77,-0.8119894598155469,20.9,27.4,22,-1.1000000000000014,0.1899999999999998,6.5,0.4166666666666667,20.8,20.9,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-25 10:57:37,2.72,1.3457943925233646,213.42,0.2524637681159418,579.75,1.1594880130028444,23.9,30.9,24,-0.1000000000000014,0.2899999999999998,7.0,0.4444444444444444,20.0,23.9,3.899999999999999,0.5235294117647058,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-27 04:53:55,1.19,-0.8787878787878787,223.35,0.3963768115942028,265.09,-0.9922266139657449,19.9,24.1,22,-2.1000000000000014,0.0899999999999998,4.200000000000003,0.288888888888889,19.8,19.9,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-27 17:52:37,1.29,-0.5757575757575755,216.42,0.2959420289855071,279.19,-0.8064558629776021,20.4,28.3,22,-1.6000000000000014,0.1399999999999998,7.900000000000002,0.4944444444444446,20.2,20.4,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-12 19:23:02,1.42,0.146788990825688,228.34,0.468695652173913,325.08,0.1407259672915834,23.7,26.4,24,-0.3000000000000007,0.2699999999999999,2.7,0.2055555555555555,20.0,23.7,3.6999999999999993,0.5117647058823529,COOLING,NORMAL,NON INV 0.5PK
2025-06-13 13:11:56,1.5,0.2201834862385321,226.76,0.4457971014492752,339.87,0.1997207818109294,24.4,30.9,24,0.3999999999999986,0.3399999999999998,6.5,0.4166666666666667,19.0,24.4,5.399999999999999,0.6117647058823529,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 01:00:02,1.25,-0.6969696969696968,217.57,0.3126086956521738,271.51,-0.9076416337285904,23.0,26.5,22,1.0,0.4,3.5,0.25,18.0,23.0,5.0,0.5882352941176471,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-18 01:24:29,1.36,0.0917431192660551,229.41,0.4842028985507245,311.02,0.0846429996011167,22.7,23.6,24,-1.3000000000000007,0.1699999999999999,0.9000000000000021,0.1055555555555556,20.0,22.7,2.7,0.4529411764705882,COOLING,NORMAL,NON INV 0.5PK
2025-06-13 03:49:53,0.08,-7.866666666666671,234.89,0.563623188405797,18.52,-7.863188405797102,22.7,23.2,24,-1.3000000000000007,0.1699999999999999,0.5,0.0833333333333333,22.7,22.7,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-13 03:51:54,1.39,0.1192660550458714,233.23,0.5395652173913043,324.72,0.1392899880335062,22.8,23.2,24,-1.1999999999999993,0.18,0.3999999999999986,0.0777777777777777,20.0,22.8,2.8000000000000007,0.4588235294117647,COOLING,NORMAL,NON INV 0.5PK
2025-03-27 00:50:15,1.22,-0.7878787878787877,218.84,0.3310144927536232,267.5,-0.9604743083003952,20.7,24.8,22,-1.3000000000000007,0.1699999999999999,4.100000000000001,0.2833333333333334,20.6,20.7,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-14 20:33:11,1.37,0.1009174311926606,227.81,0.4610144927536232,312.02,0.0886318308735539,25.5,25.2,24,1.5,0.45,-0.3000000000000007,0.0388888888888888,19.0,25.5,6.5,0.6764705882352942,COOLING,NORMAL,NON INV 0.5PK
2025-06-11 20:51:59,1.41,0.1376146788990824,232.13,0.523623188405797,327.1,0.1487834064619067,21.6,25.6,24,-2.3999999999999986,0.0600000000000001,4.0,0.2777777777777778,20.0,21.6,1.6000000000000014,0.3882352941176471,COOLING,NORMAL,NON INV 0.5PK
2025-03-27 20:51:00,1.28,-0.6060606060606057,214.52,0.2684057971014494,274.98,-0.8619235836627138,20.1,27.3,22,-1.8999999999999984,0.1100000000000001,7.199999999999999,0.4555555555555555,20.0,20.1,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-24 18:34:47,2.72,1.3457943925233646,222.89,0.389710144927536,605.54,1.2642828118650953,24.9,29.2,24,0.8999999999999986,0.3899999999999998,4.300000000000001,0.2944444444444445,19.0,24.9,5.899999999999999,0.6411764705882352,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-05 05:18:06,1.4,0.1284403669724769,230.49,0.4998550724637682,321.91,0.1280813721579577,21.7,24.1,24,-2.3000000000000007,0.0699999999999999,2.400000000000002,0.188888888888889,20.0,21.7,1.6999999999999993,0.3941176470588234,COOLING,NORMAL,NON INV 0.5PK
2025-06-18 01:50:46,0.08,-7.866666666666671,232.93,0.535217391304348,17.96,-7.879420289855073,22.3,23.6,24,-1.6999999999999993,0.13,1.3000000000000007,0.1277777777777778,22.3,22.3,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-16 10:55:27,1.47,0.1926605504587155,228.08,0.4649275362318842,336.28,0.1854008775428798,22.4,29.2,24,-1.6000000000000014,0.1399999999999998,6.800000000000001,0.4333333333333333,20.0,22.4,2.3999999999999986,0.4352941176470587,COOLING,NORMAL,NON INV 0.5PK
